,c,year,top1_sfiinc,top10_sfiinc,top1_sdiinc,top10_sdiinc,unitlabel,source,method,data_quality,imputation,_ISO3N_,top10_shweal,top1_shweal,top01_shweal,top01_sfiinc,top01_sdiinc,Countrycode,Grosscapitalshare,Netcapitalshare,Top10incomeshare,Top1incomeshare,Top01incomeshare,gdppc,pop,b_crisis,c_crisis,left,right,margtax,GDPpercapita,union,Globalization,nordic,English,ContinentalEuropean,TaxRevenue,Population,HumanCapital,FinancialDevelopment,PublicSpending,Unemp,Unemployment,Taxrev,growth,GDPPCcur,GDPcons,GDPPCcons,system,execrlc,pr,rightwing,majoritarian,epl,uc,TopIncomeTaxRate,leftwing,independenceyear,currencycrises,inflationcrises,stockmarketcrash,domesticsovereigndebtcrisis,externalsovereigndebtcrisis,bankingcrises,yearlycrisistally,crisisB,system_dpi,execrlc_dpi,pluralty_dpi,pr_dpi,cgdppc,rgdpnapc,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,abs_red,abs_red_se,rel_red,rel_red_se,crisisLTEXT,crisisL,id,bankdeposits,smcap,totcap1,cgov,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4
0,Australia,1910,,,,,,,,,,36,,,,,,,,,,,,,,,,,,0.05,5209.8286,,,0.0,1.0,0.0,,4375.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8117.0,9465.0,,,,,,,,,,,,0.3442792,,,0.0227667,,,,,
1,Australia,1911,,,,,,,,,,36,,,,,,AUS,45.13217778088468,43.43561518610131,,,,5103.777777777778,4500.0,0.0,0.0,1.0,0.0,0.05,5103.7778,,,0.0,1.0,0.0,,4500.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8066.0,9273.0,,,,,,,,,,,,,,,,,,,,
12,Australia,1922,0.1069,0.3429,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0357,,AUS,42.67107634162258,39.95185553554631,,10.68,3.5700000000000003,5063.688554000717,5574.0,0.0,0.0,0.0,1.0,0.476,5063.6886,,,0.0,1.0,0.0,,5574.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9249.0,9200.0,,,,,,,,,,,,0.4085817,,,0.046611,,,,,
13,Australia,1923,0.1176,0.3775,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0398,,AUS,44.73812964794173,42.36007292139347,,11.76,3.9800000000000004,5192.030893452694,5697.0,0.0,0.0,0.0,1.0,0.453,5192.0309,,,0.0,1.0,0.0,,5697.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9600.0,9433.0,,,,,,,,,,,,,,,,,,,,
14,Australia,1924,0.1167,0.3746,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0425,,AUS,43.9698570142867,41.37743275580267,,11.67,4.25,5417.425674514521,5819.0,0.0,0.0,0.0,1.0,0.411,5417.4257,,,0.0,1.0,0.0,,5819.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10138.0,9843.0,,,,,,,,,,,,,,,,,,,,
15,Australia,1925,0.1131,0.363,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0399,,AUS,43.42510069617848,41.04589771823667,,11.31,3.9899999999999998,5553.087666161871,5943.0,0.0,0.0,0.0,1.0,0.37,5553.0877,,,0.0,1.0,0.0,,5943.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10516.0,10089.0,,,,,,,,,,,,0.3557928,,,0.0358473,,,,,
16,Australia,1926,0.1107,0.3553,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0388,,AUS,42.94004310413215,39.91042430122948,,11.07,3.88,5572.559366754618,6064.0,0.0,0.0,0.0,1.0,0.405,5572.5594,,,0.0,1.0,0.0,,6064.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10677.0,10124.0,,,,,,,,,,,,,,,,,,,,
17,Australia,1927,0.1168,0.3749,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0386,,AUS,43.04178432771077,39.939586029428106,,11.68,3.8600000000000003,5543.794440853264,6188.0,0.0,0.0,0.0,1.0,0.453,5543.7944,,,0.0,1.0,0.0,,6188.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10746.0,10072.0,,,,,,,,,,,,,,,,,,,,
18,Australia,1928,0.1185,0.3803,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0426,,AUS,44.33381663040657,41.29894067064732,,11.85,4.26,5451.776649746193,6304.0,0.0,0.0,0.0,1.0,0.443,5451.7766,,,0.0,1.0,0.0,,6304.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10690.0,9905.0,,,,,,,,,,,,,,,,,,,,
19,Australia,1929,0.1067,0.3425,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0358,,AUS,44.63675643477435,41.55854596875983,,10.67,3.58,5262.976860537836,6396.0,0.0,0.0,0.0,1.0,0.485,5262.9769,,,0.0,1.0,0.0,,6396.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,10437.0,9562.0,,,,,,,,,,,,0.4031124,0.5,0.9059579,0.0418999,,,,,
20,Australia,1930,0.0976,0.313,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.032,,AUS,44.6244259640626,41.03805333061963,,9.75,3.2,4708.301128458803,6469.0,0.0,0.0,1.0,0.0,0.532,4708.3011,,,0.0,1.0,0.0,,6469.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,9302.0,8554.0,,,,,,,,,,,,,0.54555556,,,,,,,
21,Australia,1931,0.0934,0.2998,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0307,,AUS,45.72817875757612,42.02903920852605,,9.34,3.0700000000000003,4353.60808947449,6527.0,0.0,0.0,1.0,0.0,0.555,4353.6081,,,0.0,1.0,0.0,,6527.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,,,,,8569.0,7910.0,,,,,,,,,,,,,0.59111112,,,,,,,
22,Australia,1932,0.0927,0.2975,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0308,,AUS,48.038650375987714,44.5170116910708,,9.27,3.08,4563.7634898920805,6579.0,0.0,1.0,0.0,1.0,0.534,4563.7635,,,0.0,1.0,0.0,,6579.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,8949.0,8292.0,,,,,,,,,,,,0.4841855,0.63666668,1.12427,0.0510158,,,,,
23,Australia,1933,0.1032,0.3312,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0353,,AUS,48.76433272418342,45.49135328553541,,10.32,3.53,4842.40687679083,6631.0,0.0,,0.0,1.0,0.492,4842.4069,,,0.0,1.0,0.0,,6631.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9459.0,8798.0,,,,,,,,,,,,,0.68222223,,,,,,,
24,Australia,1934,0.1036,0.3325,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0349,,AUS,48.87506925602282,45.789804907317354,,10.36,3.49,5059.862316671655,6682.0,0.0,0.0,0.0,1.0,0.492,5059.8623,,,0.0,1.0,0.0,,6682.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,9847.0,9193.0,,,,,,,,,,,,,0.72777779,,,,,,,
25,Australia,1935,0.1054,0.3383,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0349,,AUS,48.33535664917203,45.149388240579945,,10.54,3.49,5317.587641117053,6732.0,0.0,0.0,0.0,1.0,0.492,5317.5876,,,0.0,1.0,0.0,,6732.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10309.0,9661.0,,,,,,,,,,,,0.4639041,0.77333335,1.240512,0.046016,,,,,
26,Australia,1936,0.1129,0.3621,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0371,,AUS,48.60892551380278,45.748800566810786,,11.28,3.71,5515.848444641014,6783.0,0.0,0.0,0.0,1.0,0.468,5515.8484,,,0.0,1.0,0.0,,6783.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10652.0,10021.0,,,,,,,,,,,,,0.81888891,,,,,,,
27,Australia,1937,0.0983,0.3155,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0319,,AUS,48.555081077726356,45.84822586120848,,9.83,3.19,5745.651220581786,6841.0,0.0,0.0,0.0,1.0,0.522,5745.6512,,,0.0,1.0,0.0,,6841.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,11053.0,10439.0,,,,,,,,,,,,,0.86444447,,,,,,,
28,Australia,1938,0.1038,0.3334,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0341,,AUS,47.38043106393219,44.754821109403984,,10.39,3.4099999999999997,5886.326767091541,6904.0,0.0,0.0,0.0,1.0,0.569,5886.3268,,,0.0,1.0,0.0,,6904.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,11280.0,10695.0,,,,,,,,,,,,0.4053241,0.91000003,1.318185,0.0408754,,,,,
29,Australia,1939,0.1073,0.3444,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.035,,AUS,46.88041464442499,43.900479537727016,,10.73,3.5000000000000004,5845.561325491322,6971.0,0.0,0.0,0.0,1.0,0.59,5845.5613,,,0.0,1.0,0.0,,6971.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,11159.0,10621.0,,,,,,,,,,,,,,,,,,,,
30,Australia,1940,0.1029,0.3305,,,,"Atkinson, Anthony B. and Leigh, Andrew (2007). The Distribution of Top Incomes in Australia; in Atkinson, A. B. and Piketty, T. (editors) Top Incomes over the Twentieth Century. A Contrast Between Continental European and English-Speaking Countries, Oxford University Press, chapter 7. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2013). Measuring Top Incomes Using Tax Record Data: A Cautionary Tale from Australia. NBER Working Paper No. 19121. Burkhauser, Richard V. , Hahn, Markus H. and Wilkins, Roger (2015). Measuring top incomes using tax record data: a cautionary tale from Australia. Journal of Economic Inequality, 13(2): 181-205. Series updated by Roger Wilkinson.;","Adults are individuals aged 15+. The series includes transfers. Averages exclude capital gains, shares include capital gains. Shares for years from 1912 to 1920 refer to Victoria. Figures for 1912 and 1913 are for calendar years. Figures for years from 1914 onwards are for tax years (e.g. 1914 denotes the tax year 1 July 1914 to 30 June 1915).",3,,36,,,,0.0337,,AUS,44.302207107988025,44.57993473462749,,10.299999999999999,3.37,6166.139165009941,7042.0,0.0,0.0,0.0,1.0,0.671,6166.1392,,,0.0,1.0,0.0,,7042.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,11725.0,11203.0,,,,,,,,,,,,,,,,,,,,
